,id,price,category,size,availability,date,country_code
404135,GW6438,30.0,sneakers,28 1/2,0,12/01/2025,DE
404136,GW6438,30.0,sneakers,29,0,12/01/2025,DE
404137,GW6438,30.0,sneakers,30,0,12/01/2025,DE
404138,GW6438,30.0,sneakers,30 1/2,2,12/01/2025,DE
404139,GW6438,30.0,sneakers,31,0,12/01/2025,DE
404140,GW6438,30.0,sneakers,31 1/2,4,12/01/2025,DE
404141,GW6438,30.0,sneakers,32,3,12/01/2025,DE
404142,GW6438,30.0,sneakers,33,8,12/01/2025,DE
404143,GW6438,30.0,sneakers,33 1/2,0,12/01/2025,DE
404144,GW6438,30.0,sneakers,34,10,12/01/2025,DE
404145,GW6438,30.0,sneakers,35,12,12/01/2025,DE
404146,GW6438,30.0,sneakers,35 1/2,15,12/01/2025,DE
404147,GW6438,30.0,sneakers,36,5,12/01/2025,DE
404148,GW6438,30.0,sneakers,36 2/3,3,12/01/2025,DE
404149,GW6438,30.0,sneakers,37 1/3,15,12/01/2025,DE
404150,GW6438,30.0,sneakers,38,15,12/01/2025,DE
404151,GW6438,30.0,sneakers,38 2/3,15,12/01/2025,DE
404152,GW6438,30.0,sneakers,39 1/3,15,12/01/2025,DE
404153,GW6438,30.0,sneakers,40,12,12/01/2025,DE
404174,IF7555,52.5,sneakers,35 1/2,0,12/01/2025,DE
404175,IF7555,52.5,sneakers,36,0,12/01/2025,DE
404176,IF7555,52.5,sneakers,36 2/3,0,12/01/2025,DE
404177,IF7555,52.5,sneakers,37 1/3,0,12/01/2025,DE
404178,IF7555,52.5,sneakers,38,0,12/01/2025,DE
404179,IF7555,52.5,sneakers,38 2/3,0,12/01/2025,DE
404180,IF7555,52.5,sneakers,39 1/3,0,12/01/2025,DE
404181,IF7555,52.5,sneakers,40,0,12/01/2025,DE
404182,IF7555,52.5,sneakers,40 2/3,0,12/01/2025,DE
404183,IF7555,52.5,sneakers,41 1/3,1,12/01/2025,DE
404184,IF7555,52.5,sneakers,42,2,12/01/2025,DE
404185,IF7555,52.5,sneakers,42 2/3,5,12/01/2025,DE
404186,IF7555,52.5,sneakers,43 1/3,11,12/01/2025,DE
404187,IF7555,52.5,sneakers,44,5,12/01/2025,DE
404188,IF7555,52.5,sneakers,44 2/3,0,12/01/2025,DE
404189,IF7555,52.5,sneakers,45 1/3,3,12/01/2025,DE
404190,IF7555,52.5,sneakers,46,0,12/01/2025,DE
404191,IF7555,52.5,sneakers,46 2/3,0,12/01/2025,DE
404192,IF7555,52.5,sneakers,47 1/3,0,12/01/2025,DE
404193,IF7555,52.5,sneakers,48,0,12/01/2025,DE
404194,IF7555,52.5,sneakers,49 1/3,0,12/01/2025,DE
404195,IF7555,52.5,sneakers,50 2/3,0,12/01/2025,DE
404196,IF7555,52.5,sneakers,51 1/3,0,12/01/2025,DE
404197,IF7555,52.5,sneakers,52 2/3,0,12/01/2025,DE
404356,IG2381,60.0,sneakers,36,0,12/01/2025,DE
404357,IG2381,60.0,sneakers,36 2/3,0,12/01/2025,DE
404358,IG2381,60.0,sneakers,37 1/3,0,12/01/2025,DE
404359,IG2381,60.0,sneakers,38,0,12/01/2025,DE
404360,IG2381,60.0,sneakers,38 2/3,0,12/01/2025,DE
404361,IG2381,60.0,sneakers,39 1/3,0,12/01/2025,DE
404362,IG2381,60.0,sneakers,40,2,12/01/2025,DE
404363,IG2381,60.0,sneakers,40 2/3,0,12/01/2025,DE
404364,IG2381,60.0,sneakers,41 1/3,1,12/01/2025,DE
404365,IG2381,60.0,sneakers,42,0,12/01/2025,DE
404366,IG2381,60.0,sneakers,42 2/3,0,12/01/2025,DE
404367,IG2381,60.0,sneakers,43 1/3,0,12/01/2025,DE
404368,IG2381,60.0,sneakers,44,13,12/01/2025,DE
404369,IG2381,60.0,sneakers,44 2/3,6,12/01/2025,DE
404370,IG2381,60.0,sneakers,45 1/3,12,12/01/2025,DE
404371,IG2381,60.0,sneakers,46,9,12/01/2025,DE
404372,IG2381,60.0,sneakers,46 2/3,0,12/01/2025,DE
404373,IG2381,60.0,sneakers,47 1/3,0,12/01/2025,DE
404374,IG2381,60.0,sneakers,48,0,12/01/2025,DE
404375,IG2381,60.0,sneakers,49 1/3,0,12/01/2025,DE
404535,ID0423,72.0,sneakers,39 1/3,1,12/01/2025,DE
404536,ID0423,72.0,sneakers,40,1,12/01/2025,DE
404537,ID0423,72.0,sneakers,40 2/3,3,12/01/2025,DE
404538,ID0423,72.0,sneakers,41 1/3,15,12/01/2025,DE
404539,ID0423,72.0,sneakers,42,11,12/01/2025,DE
404540,ID0423,72.0,sneakers,42 2/3,12,12/01/2025,DE
404541,ID0423,72.0,sneakers,43 1/3,15,12/01/2025,DE
404542,ID0423,72.0,sneakers,44,13,12/01/2025,DE
404543,ID0423,72.0,sneakers,44 2/3,15,12/01/2025,DE
404544,ID0423,72.0,sneakers,45 1/3,15,12/01/2025,DE
404545,ID0423,72.0,sneakers,46,8,12/01/2025,DE
404546,ID0423,72.0,sneakers,46 2/3,10,12/01/2025,DE
404547,ID0423,72.0,sneakers,47 1/3,5,12/01/2025,DE
404548,ID0423,72.0,sneakers,48,2,12/01/2025,DE
404549,ID0423,72.0,sneakers,49 1/3,0,12/01/2025,DE
404550,HP5968,84.0,sneakers,36,0,12/01/2025,DE
404551,HP5968,84.0,sneakers,36 2/3,0,12/01/2025,DE
404552,HP5968,84.0,sneakers,37 1/3,0,12/01/2025,DE
404553,HP5968,84.0,sneakers,38,0,12/01/2025,DE
404554,HP5968,84.0,sneakers,38 2/3,0,12/01/2025,DE
404555,HP5968,84.0,sneakers,39 1/3,0,12/01/2025,DE
404556,HP5968,84.0,sneakers,40,1,12/01/2025,DE
404557,HP5968,84.0,sneakers,40 2/3,0,12/01/2025,DE
404558,HP5968,84.0,sneakers,41 1/3,0,12/01/2025,DE
404559,HP5968,84.0,sneakers,42,0,12/01/2025,DE
404560,HP5968,84.0,sneakers,42 2/3,0,12/01/2025,DE
404561,HP5968,84.0,sneakers,43 1/3,0,12/01/2025,DE
404562,HP5968,84.0,sneakers,44,15,12/01/2025,DE
404563,HP5968,84.0,sneakers,44 2/3,15,12/01/2025,DE
404564,HP5968,84.0,sneakers,45 1/3,4,12/01/2025,DE
404565,HP5968,84.0,sneakers,46,15,12/01/2025,DE
404566,HP5968,84.0,sneakers,46 2/3,15,12/01/2025,DE
404567,HP5968,84.0,sneakers,47 1/3,0,12/01/2025,DE
404568,HP5968,84.0,sneakers,48,15,12/01/2025,DE
404569,HP5968,84.0,sneakers,49 1/3,0,12/01/2025,DE
404632,HP2760,84.0,sneakers,36,0,12/01/2025,DE
404633,HP2760,84.0,sneakers,36 2/3,0,12/01/2025,DE
404634,HP2760,84.0,sneakers,37 1/3,0,12/01/2025,DE
404635,HP2760,84.0,sneakers,38,0,12/01/2025,DE
404636,HP2760,84.0,sneakers,38 2/3,0,12/01/2025,DE
404637,HP2760,84.0,sneakers,39 1/3,0,12/01/2025,DE
404638,HP2760,84.0,sneakers,40,0,12/01/2025,DE
404639,HP2760,84.0,sneakers,40 2/3,0,12/01/2025,DE
404640,HP2760,84.0,sneakers,41 1/3,0,12/01/2025,DE
404641,HP2760,84.0,sneakers,42,0,12/01/2025,DE
404642,HP2760,84.0,sneakers,42 2/3,0,12/01/2025,DE
404643,HP2760,84.0,sneakers,43 1/3,14,12/01/2025,DE
404644,HP2760,84.0,sneakers,44,0,12/01/2025,DE
404645,HP2760,84.0,sneakers,44 2/3,15,12/01/2025,DE
404646,HP2760,84.0,sneakers,45 1/3,0,12/01/2025,DE
404647,HP2760,84.0,sneakers,46,15,12/01/2025,DE
404648,HP2760,84.0,sneakers,46 2/3,0,12/01/2025,DE
404649,HP2760,84.0,sneakers,47 1/3,0,12/01/2025,DE
404650,HP2760,84.0,sneakers,48,0,12/01/2025,DE
404651,HP2760,84.0,sneakers,48 2/3,0,12/01/2025,DE
404652,HP2760,84.0,sneakers,49 1/3,0,12/01/2025,DE
404653,HP2760,84.0,sneakers,50,0,12/01/2025,DE
404654,HP2760,84.0,sneakers,50 2/3,0,12/01/2025,DE
404655,HP2760,84.0,sneakers,51 1/3,0,12/01/2025,DE
404656,HP2760,84.0,sneakers,52 2/3,0,12/01/2025,DE
404657,HP2760,84.0,sneakers,53 1/3,0,12/01/2025,DE
404658,IH7779,24.75,sneakers,19,15,12/01/2025,DE
404659,IH7779,24.75,sneakers,20,15,12/01/2025,DE
404660,IH7779,24.75,sneakers,21,15,12/01/2025,DE
404661,IH7779,24.75,sneakers,22,15,12/01/2025,DE
404662,IH7779,24.75,sneakers,23,12,12/01/2025,DE
404663,IH7779,24.75,sneakers,23 1/2,0,12/01/2025,DE
404664,IH7779,24.75,sneakers,24,4,12/01/2025,DE
404665,IH7779,24.75,sneakers,25,2,12/01/2025,DE
404666,IH7779,24.75,sneakers,25 1/2,3,12/01/2025,DE
404667,IH7779,24.75,sneakers,26,3,12/01/2025,DE
404668,IH7779,24.75,sneakers,26 1/2,0,12/01/2025,DE
404669,IH7779,24.75,sneakers,27,3,12/01/2025,DE
404703,JR2813,40.0,sneakers,35 1/2,0,12/01/2025,DE
404704,JR2813,40.0,sneakers,36,0,12/01/2025,DE
404705,JR2813,40.0,sneakers,36 2/3,0,12/01/2025,DE
404706,JR2813,40.0,sneakers,37 1/3,0,12/01/2025,DE
404707,JR2813,40.0,sneakers,38,15,12/01/2025,DE
404708,JR2813,40.0,sneakers,38 2/3,3,12/01/2025,DE
404709,JR2813,40.0,sneakers,39 1/3,0,12/01/2025,DE
404710,JR2813,40.0,sneakers,40,0,12/01/2025,DE
404737,HP5972,84.0,sneakers,36,0,12/01/2025,DE
404738,HP5972,84.0,sneakers,36 2/3,0,12/01/2025,DE
404739,HP5972,84.0,sneakers,37 1/3,0,12/01/2025,DE
404740,HP5972,84.0,sneakers,38,0,12/01/2025,DE
404741,HP5972,84.0,sneakers,38 2/3,0,12/01/2025,DE
404742,HP5972,84.0,sneakers,39 1/3,0,12/01/2025,DE
404743,HP5972,84.0,sneakers,40,0,12/01/2025,DE
404744,HP5972,84.0,sneakers,40 2/3,0,12/01/2025,DE
404745,HP5972,84.0,sneakers,41 1/3,15,12/01/2025,DE
404746,HP5972,84.0,sneakers,42,15,12/01/2025,DE
404747,HP5972,84.0,sneakers,42 2/3,15,12/01/2025,DE
404748,HP5972,84.0,sneakers,43 1/3,15,12/01/2025,DE
404749,HP5972,84.0,sneakers,44,15,12/01/2025,DE
404750,HP5972,84.0,sneakers,44 2/3,15,12/01/2025,DE
404751,HP5972,84.0,sneakers,45 1/3,15,12/01/2025,DE
404752,HP5972,84.0,sneakers,46,5,12/01/2025,DE
404753,HP5972,84.0,sneakers,46 2/3,15,12/01/2025,DE
404754,HP5972,84.0,sneakers,47 1/3,0,12/01/2025,DE
404755,HP5972,84.0,sneakers,48,15,12/01/2025,DE
404756,HP5972,84.0,sneakers,49 1/3,0,12/01/2025,DE
404870,IG2478,40.0,sneakers,28,15,12/01/2025,DE
404871,IG2478,40.0,sneakers,28 1/2,0,12/01/2025,DE
404872,IG2478,40.0,sneakers,29,15,12/01/2025,DE
404873,IG2478,40.0,sneakers,30,15,12/01/2025,DE
404874,IG2478,40.0,sneakers,30 1/2,0,12/01/2025,DE
404875,IG2478,40.0,sneakers,31,15,12/01/2025,DE
404876,IG2478,40.0,sneakers,31 1/2,0,12/01/2025,DE
404877,IG2478,40.0,sneakers,32,15,12/01/2025,DE
404878,IG2478,40.0,sneakers,33,15,12/01/2025,DE
404879,IG2478,40.0,sneakers,33 1/2,0,12/01/2025,DE
404880,IG2478,40.0,sneakers,34,15,12/01/2025,DE
404881,IG2478,40.0,sneakers,35,15,12/01/2025,DE
404882,IG2478,40.0,sneakers,35 1/2,0,12/01/2025,DE
404883,IG2478,40.0,sneakers,36,15,12/01/2025,DE
404884,IG2478,40.0,sneakers,36 2/3,15,12/01/2025,DE
404885,IG2478,40.0,sneakers,37 1/3,2,12/01/2025,DE
404886,IG2478,40.0,sneakers,38,15,12/01/2025,DE
404887,IG2478,40.0,sneakers,38 2/3,15,12/01/2025,DE
404888,IG2478,40.0,sneakers,39 1/3,15,12/01/2025,DE
404889,IG2478,40.0,sneakers,40,0,12/01/2025,DE
404890,HP6139,63.0,sneakers,39 1/3,0,12/01/2025,DE
404891,HP6139,63.0,sneakers,40,0,12/01/2025,DE
404892,HP6139,63.0,sneakers,40 2/3,0,12/01/2025,DE
404893,HP6139,63.0,sneakers,41 1/3,15,12/01/2025,DE
404894,HP6139,63.0,sneakers,42,0,12/01/2025,DE
404895,HP6139,63.0,sneakers,42 2/3,0,12/01/2025,DE
404896,HP6139,63.0,sneakers,43 1/3,0,12/01/2025,DE
404897,HP6139,63.0,sneakers,44,0,12/01/2025,DE
404898,HP6139,63.0,sneakers,44 2/3,0,12/01/2025,DE
404899,HP6139,63.0,sneakers,45 1/3,15,12/01/2025,DE
404900,HP6139,63.0,sneakers,46,6,12/01/2025,DE
404901,HP6139,63.0,sneakers,46 2/3,15,12/01/2025,DE
404902,HP6139,63.0,sneakers,47 1/3,0,12/01/2025,DE
404903,HP6139,63.0,sneakers,48,15,12/01/2025,DE
404904,HP6139,63.0,sneakers,48 2/3,0,12/01/2025,DE
404905,HP6139,63.0,sneakers,49 1/3,10,12/01/2025,DE
405019,HP5971,84.0,sneakers,36,0,12/01/2025,DE
405020,HP5971,84.0,sneakers,36 2/3,0,12/01/2025,DE
405021,HP5971,84.0,sneakers,37 1/3,0,12/01/2025,DE
405022,HP5971,84.0,sneakers,38,0,12/01/2025,DE
405023,HP5971,84.0,sneakers,38 2/3,0,12/01/2025,DE
405024,HP5971,84.0,sneakers,39 1/3,0,12/01/2025,DE
405025,HP5971,84.0,sneakers,40,15,12/01/2025,DE
405026,HP5971,84.0,sneakers,40 2/3,15,12/01/2025,DE
405027,HP5971,84.0,sneakers,41 1/3,15,12/01/2025,DE
405028,HP5971,84.0,sneakers,42,15,12/01/2025,DE
405029,HP5971,84.0,sneakers,42 2/3,10,12/01/2025,DE
405030,HP5971,84.0,sneakers,43 1/3,15,12/01/2025,DE
405031,HP5971,84.0,sneakers,44,15,12/01/2025,DE
405032,HP5971,84.0,sneakers,44 2/3,15,12/01/2025,DE
405033,HP5971,84.0,sneakers,45 1/3,15,12/01/2025,DE
405034,HP5971,84.0,sneakers,46,14,12/01/2025,DE
405035,HP5971,84.0,sneakers,46 2/3,0,12/01/2025,DE
405036,HP5971,84.0,sneakers,47 1/3,0,12/01/2025,DE
405037,HP5971,84.0,sneakers,48,0,12/01/2025,DE
405038,HP5971,84.0,sneakers,49 1/3,0,12/01/2025,DE
405140,IG8581,32.0,sneakers,28,0,12/01/2025,DE
405141,IG8581,32.0,sneakers,28 1/2,0,12/01/2025,DE
405142,IG8581,32.0,sneakers,29,15,12/01/2025,DE
405143,IG8581,32.0,sneakers,30,15,12/01/2025,DE
405144,IG8581,32.0,sneakers,30 1/2,5,12/01/2025,DE
405145,IG8581,32.0,sneakers,31,15,12/01/2025,DE
405146,IG8581,32.0,sneakers,31 1/2,10,12/01/2025,DE
405147,IG8581,32.0,sneakers,32,15,12/01/2025,DE
405148,IG8581,32.0,sneakers,33,15,12/01/2025,DE
405149,IG8581,32.0,sneakers,33 1/2,3,12/01/2025,DE
405150,IG8581,32.0,sneakers,34,0,12/01/2025,DE
405151,IG8581,32.0,sneakers,35,15,12/01/2025,DE
405152,IG8581,32.0,sneakers,35 1/2,0,12/01/2025,DE
405153,IG8581,32.0,sneakers,36,15,12/01/2025,DE
405154,IG8581,32.0,sneakers,36 2/3,15,12/01/2025,DE
405155,IG8581,32.0,sneakers,37 1/3,15,12/01/2025,DE
405156,IG8581,32.0,sneakers,38,5,12/01/2025,DE
405157,IG8581,32.0,sneakers,38 2/3,15,12/01/2025,DE
405158,IG8581,32.0,sneakers,39 1/3,8,12/01/2025,DE
405159,IG8581,32.0,sneakers,40,3,12/01/2025,DE
405216,IG8201,140.0,sneakers,39 1/3,12,12/01/2025,DE
405217,IG8201,140.0,sneakers,40,12,12/01/2025,DE
405218,IG8201,140.0,sneakers,40 2/3,11,12/01/2025,DE
405219,IG8201,140.0,sneakers,41 1/3,9,12/01/2025,DE
405220,IG8201,140.0,sneakers,42,1,12/01/2025,DE
405221,IG8201,140.0,sneakers,42 2/3,0,12/01/2025,DE
405222,IG8201,140.0,sneakers,43 1/3,0,12/01/2025,DE
405223,IG8201,140.0,sneakers,44,0,12/01/2025,DE
405224,IG8201,140.0,sneakers,44 2/3,0,12/01/2025,DE
405225,IG8201,140.0,sneakers,45 1/3,6,12/01/2025,DE
405226,IG8201,140.0,sneakers,46,1,12/01/2025,DE
405227,IG8201,140.0,sneakers,46 2/3,0,12/01/2025,DE
405228,IG8201,140.0,sneakers,47 1/3,1,12/01/2025,DE
405229,IG8201,140.0,sneakers,48,4,12/01/2025,DE
405230,IG8201,140.0,sneakers,48 2/3,0,12/01/2025,DE
405231,IG8201,140.0,sneakers,50,0,12/01/2025,DE
405317,GV6917,55.0,sneakers,36,1,12/01/2025,DE
405318,GV6917,55.0,sneakers,36 2/3,0,12/01/2025,DE
405319,GV6917,55.0,sneakers,37 1/3,3,12/01/2025,DE
405320,GV6917,55.0,sneakers,38,9,12/01/2025,DE
405321,GV6917,55.0,sneakers,38 2/3,6,12/01/2025,DE
405322,GV6917,55.0,sneakers,39 1/3,15,12/01/2025,DE
405323,GV6917,55.0,sneakers,40,15,12/01/2025,DE
405324,GV6917,55.0,sneakers,40 2/3,15,12/01/2025,DE
405325,GV6917,55.0,sneakers,41 1/3,0,12/01/2025,DE
405326,GV6917,55.0,sneakers,42,6,12/01/2025,DE
405327,GV6917,55.0,sneakers,42 2/3,0,12/01/2025,DE
405328,GV6917,55.0,sneakers,44,0,12/01/2025,DE
405351,HQ4218,112.0,sneakers,35 1/2,15,12/01/2025,DE
405352,HQ4218,112.0,sneakers,36,0,12/01/2025,DE
405353,HQ4218,112.0,sneakers,36 2/3,15,12/01/2025,DE
405354,HQ4218,112.0,sneakers,37 1/3,1,12/01/2025,DE
405355,HQ4218,112.0,sneakers,38,15,12/01/2025,DE
405356,HQ4218,112.0,sneakers,38 2/3,0,12/01/2025,DE
405357,HQ4218,112.0,sneakers,39 1/3,15,12/01/2025,DE
405358,HQ4218,112.0,sneakers,40,0,12/01/2025,DE
405400,IE8583,28.35,sneakers,35 1/2,1,12/01/2025,DE
405401,IE8583,28.35,sneakers,36,0,12/01/2025,DE
405402,IE8583,28.35,sneakers,36 2/3,0,12/01/2025,DE
405403,IE8583,28.35,sneakers,37 1/3,0,12/01/2025,DE
405404,IE8583,28.35,sneakers,38,0,12/01/2025,DE
405405,IE8583,28.35,sneakers,38 2/3,0,12/01/2025,DE
405406,IE8583,28.35,sneakers,39 1/3,0,12/01/2025,DE
405407,IE8583,28.35,sneakers,40,1,12/01/2025,DE
405437,ID3154,61.2,sneakers,35 1/2,0,12/01/2025,DE
405438,ID3154,61.2,sneakers,36,0,12/01/2025,DE
405439,ID3154,61.2,sneakers,36 2/3,3,12/01/2025,DE
405440,ID3154,61.2,sneakers,37 1/3,0,12/01/2025,DE
405441,ID3154,61.2,sneakers,38,9,12/01/2025,DE
405442,ID3154,61.2,sneakers,38 2/3,15,12/01/2025,DE
405443,ID3154,61.2,sneakers,39 1/3,9,12/01/2025,DE
405444,ID3154,61.2,sneakers,40,15,12/01/2025,DE
405445,ID3154,61.2,sneakers,40 2/3,8,12/01/2025,DE
405446,ID3154,61.2,sneakers,41 1/3,0,12/01/2025,DE
405447,ID3154,61.2,sneakers,42,0,12/01/2025,DE
405448,ID3154,61.2,sneakers,42 2/3,0,12/01/2025,DE
405449,ID3154,61.2,sneakers,43 1/3,0,12/01/2025,DE
405450,ID3154,61.2,sneakers,44,0,12/01/2025,DE
405451,ID9587,90.0,sneakers,36,1,12/01/2025,DE
405452,ID9587,90.0,sneakers,36 2/3,0,12/01/2025,DE
405453,ID9587,90.0,sneakers,37 1/3,15,12/01/2025,DE
405454,ID9587,90.0,sneakers,38,15,12/01/2025,DE
405455,ID9587,90.0,sneakers,38 2/3,15,12/01/2025,DE
405456,ID9587,90.0,sneakers,39 1/3,15,12/01/2025,DE
405457,ID9587,90.0,sneakers,40,15,12/01/2025,DE
405458,ID9587,90.0,sneakers,40 2/3,15,12/01/2025,DE
405459,ID9587,90.0,sneakers,41 1/3,15,12/01/2025,DE
405460,ID9587,90.0,sneakers,42,5,12/01/2025,DE
405461,ID9587,90.0,sneakers,42 2/3,0,12/01/2025,DE
405462,ID9587,90.0,sneakers,43 1/3,0,12/01/2025,DE
405463,ID9587,90.0,sneakers,44,0,12/01/2025,DE
405504,IG6430,175.0,sneakers,36,5,12/01/2025,DE
405505,IG6430,175.0,sneakers,36 2/3,1,12/01/2025,DE
405506,IG6430,175.0,sneakers,37 1/3,5,12/01/2025,DE
405507,IG6430,175.0,sneakers,38,4,12/01/2025,DE
405508,IG6430,175.0,sneakers,38 2/3,3,12/01/2025,DE
405509,IG6430,175.0,sneakers,39 1/3,2,12/01/2025,DE
405510,IG6430,175.0,sneakers,40,5,12/01/2025,DE
405511,IG6430,175.0,sneakers,40 2/3,2,12/01/2025,DE
405512,IG6430,175.0,sneakers,41 1/3,0,12/01/2025,DE
405513,IG6430,175.0,sneakers,42,0,12/01/2025,DE
405514,IG6430,175.0,sneakers,42 2/3,0,12/01/2025,DE
405515,IG6430,175.0,sneakers,43 1/3,0,12/01/2025,DE
405516,IG6430,175.0,sneakers,44,0,12/01/2025,DE
405517,IG6430,175.0,sneakers,44 2/3,0,12/01/2025,DE
405518,IG6430,175.0,sneakers,45 1/3,0,12/01/2025,DE
405640,ID0378,40.6,sneakers,28,0,12/01/2025,DE
405641,ID0378,40.6,sneakers,28 1/2,0,12/01/2025,DE
405642,ID0378,40.6,sneakers,29,0,12/01/2025,DE
405643,ID0378,40.6,sneakers,30,0,12/01/2025,DE
405644,ID0378,40.6,sneakers,30 1/2,0,12/01/2025,DE
405645,ID0378,40.6,sneakers,31,0,12/01/2025,DE
405646,ID0378,40.6,sneakers,31 1/2,0,12/01/2025,DE
405647,ID0378,40.6,sneakers,32,0,12/01/2025,DE
405648,ID0378,40.6,sneakers,33,0,12/01/2025,DE
405649,ID0378,40.6,sneakers,33 1/2,0,12/01/2025,DE
405650,ID0378,40.6,sneakers,34,0,12/01/2025,DE
405651,ID0378,40.6,sneakers,35,0,12/01/2025,DE
405652,ID0378,40.6,sneakers,35 1/2,0,12/01/2025,DE
405653,ID0378,40.6,sneakers,36,0,12/01/2025,DE
405654,ID0378,40.6,sneakers,36 2/3,13,12/01/2025,DE
405655,ID0378,40.6,sneakers,37 1/3,0,12/01/2025,DE
405656,ID0378,40.6,sneakers,38,15,12/01/2025,DE
405657,ID0378,40.6,sneakers,38 2/3,14,12/01/2025,DE
405658,ID0378,40.6,sneakers,39 1/3,15,12/01/2025,DE
405659,ID0378,40.6,sneakers,40,1,12/01/2025,DE
405660,HQ4517,72.0,sneakers,36,0,12/01/2025,DE
405661,HQ4517,72.0,sneakers,36 2/3,0,12/01/2025,DE
405662,HQ4517,72.0,sneakers,37 1/3,0,12/01/2025,DE
405663,HQ4517,72.0,sneakers,38,0,12/01/2025,DE
405664,HQ4517,72.0,sneakers,38 2/3,0,12/01/2025,DE
405665,HQ4517,72.0,sneakers,39 1/3,0,12/01/2025,DE
405666,HQ4517,72.0,sneakers,40,0,12/01/2025,DE
405667,HQ4517,72.0,sneakers,40 2/3,0,12/01/2025,DE
405668,HQ4517,72.0,sneakers,41 1/3,0,12/01/2025,DE
405669,HQ4517,72.0,sneakers,42,0,12/01/2025,DE
405670,HQ4517,72.0,sneakers,42 2/3,0,12/01/2025,DE
405671,HQ4517,72.0,sneakers,43 1/3,0,12/01/2025,DE
405672,HQ4517,72.0,sneakers,44,0,12/01/2025,DE
405673,HQ4517,72.0,sneakers,44 2/3,0,12/01/2025,DE
405674,HQ4517,72.0,sneakers,45 1/3,15,12/01/2025,DE
405675,HQ4517,72.0,sneakers,46,0,12/01/2025,DE
405676,HQ4517,72.0,sneakers,46 2/3,15,12/01/2025,DE
405677,HQ4517,72.0,sneakers,47 1/3,0,12/01/2025,DE
405678,HQ4517,72.0,sneakers,48,15,12/01/2025,DE
405679,HQ4517,72.0,sneakers,48 2/3,0,12/01/2025,DE
405680,HQ4517,72.0,sneakers,49 1/3,0,12/01/2025,DE
405681,HQ4517,72.0,sneakers,50,0,12/01/2025,DE
405682,HQ4517,72.0,sneakers,50 2/3,0,12/01/2025,DE
405683,HQ4517,72.0,sneakers,51 1/3,0,12/01/2025,DE
405684,HQ4517,72.0,sneakers,52 2/3,0,12/01/2025,DE
405685,HQ4517,72.0,sneakers,53 1/3,0,12/01/2025,DE
405730,IF8652,48.0,sneakers,36,0,12/01/2025,DE
405731,IF8652,48.0,sneakers,36 2/3,10,12/01/2025,DE
405732,IF8652,48.0,sneakers,37 1/3,13,12/01/2025,DE
405733,IF8652,48.0,sneakers,38,6,12/01/2025,DE
405734,IF8652,48.0,sneakers,38 2/3,0,12/01/2025,DE
405735,IF8652,48.0,sneakers,39 1/3,0,12/01/2025,DE
405736,IF8652,48.0,sneakers,40,0,12/01/2025,DE
405737,IF8652,48.0,sneakers,40 2/3,0,12/01/2025,DE
405738,IF8652,48.0,sneakers,41 1/3,0,12/01/2025,DE
405739,IF8652,48.0,sneakers,42,0,12/01/2025,DE
405740,IF8652,48.0,sneakers,42 2/3,0,12/01/2025,DE
405741,IF8652,48.0,sneakers,43 1/3,0,12/01/2025,DE
405742,IF8652,48.0,sneakers,44,0,12/01/2025,DE
405793,IF2759,52.0,sneakers,35 1/2,15,12/01/2025,DE
405794,IF2759,52.0,sneakers,36,4,12/01/2025,DE
405795,IF2759,52.0,sneakers,36 2/3,15,12/01/2025,DE
405796,IF2759,52.0,sneakers,37 1/3,0,12/01/2025,DE
405797,IF2759,52.0,sneakers,38,15,12/01/2025,DE
405798,IF2759,52.0,sneakers,38 2/3,6,12/01/2025,DE
405799,IF2759,52.0,sneakers,39 1/3,0,12/01/2025,DE
405800,IF2759,52.0,sneakers,40,0,12/01/2025,DE
405801,ID9422,56.0,sneakers,36,0,12/01/2025,DE
405802,ID9422,56.0,sneakers,36 2/3,0,12/01/2025,DE
405803,ID9422,56.0,sneakers,37 1/3,0,12/01/2025,DE
405804,ID9422,56.0,sneakers,38,0,12/01/2025,DE
405805,ID9422,56.0,sneakers,38 2/3,0,12/01/2025,DE
405806,ID9422,56.0,sneakers,39 1/3,0,12/01/2025,DE
405807,ID9422,56.0,sneakers,40,0,12/01/2025,DE
405808,ID9422,56.0,sneakers,40 2/3,0,12/01/2025,DE
405809,ID9422,56.0,sneakers,41 1/3,0,12/01/2025,DE
405810,ID9422,56.0,sneakers,42,0,12/01/2025,DE
405811,ID9422,56.0,sneakers,42 2/3,0,12/01/2025,DE
405812,ID9422,56.0,sneakers,43 1/3,0,12/01/2025,DE
405813,ID9422,56.0,sneakers,44,0,12/01/2025,DE
405814,ID9422,56.0,sneakers,44 2/3,0,12/01/2025,DE
405815,ID9422,56.0,sneakers,45 1/3,9,12/01/2025,DE
405816,ID9422,56.0,sneakers,46,0,12/01/2025,DE
405817,ID9422,56.0,sneakers,46 2/3,0,12/01/2025,DE
405818,ID9422,56.0,sneakers,47 1/3,0,12/01/2025,DE
405819,ID9422,56.0,sneakers,48,15,12/01/2025,DE
405820,ID9422,56.0,sneakers,49 1/3,0,12/01/2025,DE
405869,IG4781,60.0,sneakers,36,0,12/01/2025,DE
405870,IG4781,60.0,sneakers,36 2/3,4,12/01/2025,DE
405871,IG4781,60.0,sneakers,37 1/3,0,12/01/2025,DE
405872,IG4781,60.0,sneakers,38,0,12/01/2025,DE
